opportunity_id,sales_agent,product,account,stage,created_date,close_date,amount
0TICPBMF,Gladys Colclough,GTX Plus Basic,Conecom,Won,9/23/2017,9/27/2017,1047
P5EVJUKQ,Anna Snelling,GTX Plus Basic,Conecom,Won,2/23/2017,6/10/2017,1056
5OJ4IRW4,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,4/10/2017,6/27/2017,1115
TVU1PQEL,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,12/13/2017,12/28/2017,1166
WTCU9X9M,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,4/20/2017,6/15/2017,1183
GBSK2HX8,Anna Snelling,GTX Plus Basic,Conecom,Won,5/2/2017,5/11/2017,1300
UYZQCWAC,Jonathan Berthelot,MG Advanced,Conecom,Won,10/12/2017,12/6/2017,3203
1ZMWMU21,Marty Freudenburg,MG Advanced,Conecom,Won,5/27/2017,8/23/2017,3407
CMXOTVL7,Jonathan Berthelot,GTXPro,Conecom,Won,9/22/2017,10/2/2017,3485
Y4SN1R3L,Darcel Schlecht,MG Advanced,Conecom,Won,10/16/2017,10/17/2017,3490
32LY2D1K,Darcel Schlecht,MG Advanced,Conecom,Won,3/2/2017,5/26/2017,3647
97UN20YY,Darcel Schlecht,MG Advanced,Conecom,Won,11/16/2016,3/14/2017,3725
FRIVBOOA,Darcel Schlecht,GTXPro,Conecom,Won,3/29/2017,6/16/2017,3844
6FUPOO3I,Gladys Colclough,MG Advanced,Conecom,Won,6/28/2017,7/7/2017,3865
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,12/28/2016,3/22/2017,3952
87MEZS8G,Darcel Schlecht,GTXPro,Conecom,Won,2/27/2017,5/13/2017,4311
2CZVRGQ4,Darcel Schlecht,GTXPro,Conecom,Won,6/30/2017,7/6/2017,4749
H6SE0L31,Gladys Colclough,GTXPro,Conecom,Won,9/13/2017,9/29/2017,4805
DUHE9FLY,Marty Freudenburg,GTXPro,Conecom,Won,11/21/2016,3/1/2017,4926
RLHNEVYY,Darcel Schlecht,GTXPro,Conecom,Won,8/30/2017,9/10/2017,5008
PNNZM0OZ,Jonathan Berthelot,GTXPro,Conecom,Won,10/12/2017,12/28/2017,5064
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,9/24/2017,10/3/2017,5144
9UO306XU,Darcel Schlecht,GTXPro,Conecom,Won,7/21/2017,7/26/2017,5347
JHJEQ1U3,Niesha Huffines,GTX Plus Pro,Conecom,Won,2/22/2017,3/7/2017,5604
L7CFCOR6,Darcel Schlecht,GTX Plus Pro,Conecom,Won,9/17/2017,11/28/2017,5668
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,7/16/2017,9/30/2017,5753
RLHNJZBW,Darcel Schlecht,GTXPro,Conecom,Won,6/16/2017,8/11/2017,5843
LO2BMO33,Niesha Huffines,GTX Plus Pro,Conecom,Won,10/22/2017,12/10/2017,6142
WS9CXY7E,Gladys Colclough,GTX Plus Pro,Conecom,Won,2/16/2017,3/1/2017,6719
T5SX9Z3T,Vicki Laflamme,GTX Basic,Conecom,Engaging,5/10/2017,6/20/2017,520
3ATYY665,Kami Bicknell,GTXPro,Conecom,Engaging,5/26/2017,6/26/2017,2448
R9AVNYCO,Zane Levy,GTX Plus Basic,Conecom,Engaging,6/7/2017,7/27/2017,1030
YX4E972E,Markita Hansen,GTXPro,Conecom,Engaging,6/14/2017,10/17/2017,2557
K1K48OTP,Kary Hendrixson,GTX Plus Pro,Conecom,Engaging,7/7/2017,10/24/2017,3980
RTWE19SU,Kary Hendrixson,GTXPro,Conecom,Engaging,12/17/2017,3/13/2018,2580
M5NUUVA4,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,10/18/2017,11/22/2017,294
93818DZF,Zane Levy,GTX Basic,Dalttechnology,Lost,7/21/2017,11/18/2017,449
NFT2Z7MM,Zane Levy,GTX Plus Basic,Dalttechnology,Lost,9/16/2017,11/18/2017,614
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,9/18/2017,11/5/2017,478
I8OUZNDS,Elease Gluck,GTX Plus Pro,Dalttechnology,Lost,7/1/2017,11/3/2017,4939
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,7/11/2017,9/21/2017,31
65AT4VFM,Elease Gluck,MG Special,Dalttechnology,Lost,9/13/2017,9/19/2017,33
77WSI0TH,Rosalina Dieter,MG Special,Dalttechnology,Lost,5/25/2017,8/28/2017,39
N8NQK8K7,Zane Levy,GTXPro,Dalttechnology,Lost,6/7/2017,8/22/2017,3714
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,7/11/2017,7/20/2017,3400
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,7/15/2017,7/16/2017,3319
X7J3O7TC,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,7/4/2017,7/11/2017,303
8IYVJKT4,Maureen Marcano,GTXPro,Dalttechnology,Lost,6/29/2017,7/10/2017,2719
TLSSOOVB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Lost,6/24/2017,7/4/2017,1038
2VTBUOXA,Rosalina Dieter,MG Advanced,Dalttechnology,Lost,3/31/2017,5/30/2017,2291
AANB25RH,Kami Bicknell,GTX Plus Basic,Dalttechnology,Lost,1/26/2017,5/24/2017,637
IFJ2AE9R,Hayden Neloms,MG Advanced,Dalttechnology,Lost,4/13/2017,4/20/2017,2683
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,12/20/2016,3/7/2017,437
9CQ6TMET,Kami Bicknell,MG Special,Dalttechnology,Won,7/10/2017,7/11/2017,42
JTTLDM4E,Elease Gluck,MG Special,Dalttechnology,Won,5/8/2017,8/18/2017,43
VFZOL6CB,Elease Gluck,MG Special,Dalttechnology,Won,2/23/2017,3/10/2017,47
QPPUCKFM,Rosalina Dieter,MG Special,Dalttechnology,Won,2/25/2017,3/6/2017,47
DQIKGS2U,Vicki Laflamme,MG Special,Dalttechnology,Won,10/20/2017,11/3/2017,48
ME7IZ1WY,Kary Hendrixson,MG Special,Dalttechnology,Won,10/16/2017,10/24/2017,48
KMBY0IGV,Kami Bicknell,MG Special,Dalttechnology,Won,10/11/2017,10/12/2017,48
Z7GJE1K0,Rosalina Dieter,MG Special,Dalttechnology,Won,11/23/2017,12/7/2017,49
B7BT5DB8,Vicki Laflamme,MG Special,Dalttechnology,Won,9/13/2017,11/29/2017,51
WAF692K8,Elease Gluck,MG Special,Dalttechnology,Won,4/7/2017,6/24/2017,51
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,12/9/2016,3/15/2017,55
Q1CFR580,Markita Hansen,MG Special,Dalttechnology,Won,8/22/2017,11/18/2017,56
RDQZ245F,Elease Gluck,MG Special,Dalttechnology,Won,4/9/2017,5/29/2017,56
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,9/20/2017,9/26/2017,59
1WSLRC69,Zane Levy,GTX Basic,Dalttechnology,Won,3/31/2017,4/6/2017,430
IQ9GMTBR,Kami Bicknell,GTX Basic,Dalttechnology,Won,10/10/2017,10/11/2017,473
MF6S92GQ,Kary Hendrixson,GTX Basic,Dalttechnology,Won,10/7/2017,12/8/2017,488
CPGCT81C,Maureen Marcano,GTX Basic,Dalttechnology,Won,1/25/2017,3/6/2017,499
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,6/25/2017,9/6/2017,500
KPW4J1CR,Zane Levy,GTX Basic,Dalttechnology,Won,8/30/2017,12/21/2017,503
FK3NS3EW,Markita Hansen,GTX Basic,Dalttechnology,Won,4/22/2017,4/30/2017,525
FGH181PC,Kami Bicknell,GTX Basic,Dalttechnology,Won,3/11/2017,6/6/2017,528
3Y9SB2QK,Maureen Marcano,GTX Basic,Dalttechnology,Won,2/20/2017,3/1/2017,571
O6LVMQ5R,Kary Hendrixson,GTX Basic,Dalttechnology,Won,7/1/2017,7/7/2017,576
TUL0TZSR,Kary Hendrixson,GTX Basic,Dalttechnology,Won,10/12/2017,10/23/2017,594
UNLIS3RY,Kami Bicknell,GTX Plus Basic,Dalttechnology,Won,2/12/2017,5/9/2017,1050
M6IGBW79,Zane Levy,GTX Plus Basic,Dalttechnology,Won,5/22/2017,8/8/2017,1088
B7Q6Q7S2,Markita Hansen,GTX Plus Basic,Dalttechnology,Won,6/7/2017,8/16/2017,1101
VBKF5FPB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Won,8/30/2017,9/6/2017,1195
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,10/22/2017,10/29/2017,3082
ZI1MPYF3,James Ascencio,MG Advanced,Dalttechnology,Won,2/27/2017,6/5/2017,3813
0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,10/31/2017,11/11/2017,4058
93JCG10L,Zane Levy,GTXPro,Dalttechnology,Won,4/6/2017,4/12/2017,4168
XO3XXR9X,Maureen Marcano,GTXPro,Dalttechnology,Won,3/9/2017,6/9/2017,4342
LTOKXFP1,Zane Levy,GTXPro,Dalttechnology,Won,4/21/2017,4/29/2017,4633
B6B0PNR2,Vicki Laflamme,GTXPro,Dalttechnology,Won,11/22/2016,3/5/2017,4899
S56NVD4M,Maureen Marcano,GTX Plus Pro,Dalttechnology,Won,10/24/2017,11/10/2017,4945
8L5WBK75,Kary Hendrixson,GTXPro,Dalttechnology,Won,3/13/2017,3/30/2017,4955
A3GVFKYP,Zane Levy,GTXPro,Dalttechnology,Won,3/13/2017,6/27/2017,5113
HLX6W646,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,9/4/2017,11/19/2017,5185
6VMQQKLJ,Vicki Laflamme,GTXPro,Dalttechnology,Won,9/4/2017,9/15/2017,5191
34YT99YN,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,6/10/2017,8/23/2017,6094
AHOYDL01,Zane Levy,GTX Plus Pro,Dalttechnology,Won,10/15/2017,10/23/2017,6637
NCMT5KK3,Vicki Laflamme,GTX Basic,Dalttechnology,Engaging,3/7/2017,5/23/2017,518
YTGQKC7A,Rosalina Dieter,MG Special,Dalttechnology,Engaging,6/3/2017,7/13/2017,50
ZI89S9HC,Markita Hansen,MG Advanced,Dalttechnology,Engaging,6/11/2017,10/6/2017,2815
VSYO182N,Kary Hendrixson,GTXPro,Dalttechnology,Engaging,7/1/2017,8/24/2017,3052
QP0QCP8Y,Kary Hendrixson,GTX Plus Pro,Dalttechnology,Engaging,7/5/2017,12/15/2017,3341
P91SQBST,Anna Snelling,MG Special,Dalttechnology,Engaging,7/25/2017,11/6/2017,46
4DLY9ZDH,Anna Snelling,MG Advanced,Dalttechnology,Engaging,7/25/2017,8/28/2017,3359
7W9S4DCZ,Lajuana Vencill,MG Special,Dalttechnology,Engaging,7/28/2017,8/27/2017,41
61IKUAZI,Rosalina Dieter,GTX Plus Basic,Dalttechnology,Engaging,9/20/2017,3/14/2018,784
6SQHVC0S,Jonathan Berthelot,GTXPro,dambase,Lost,10/8/2017,12/26/2017,3891
9E7VMZ1J,Jonathan Berthelot,GTX Basic,dambase,Lost,10/4/2017,12/23/2017,401
K4GL9NDX,Jonathan Berthelot,GTX Plus Basic,dambase,Lost,10/2/2017,12/17/2017,628
EC8A1L94,Lajuana Vencill,MG Special,dambase,Lost,8/25/2017,11/25/2017,34
01DZ14Y0,Gladys Colclough,MG Advanced,dambase,Lost,8/28/2017,11/25/2017,1886
W3U1N1RV,Darcel Schlecht,GTX Plus Pro,dambase,Lost,9/5/2017,11/24/2017,3889
02ILGBRB,Moses Frase,MG Special,dambase,Lost,9/16/2017,11/21/2017,39
9HCLI5PO,Jonathan Berthelot,GTX Basic,dambase,Lost,9/10/2017,11/17/2017,351
Y69M70YC,Gladys Colclough,GTXPro,dambase,Lost,8/15/2017,11/1/2017,3370
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,10/21/2017,10/23/2017,1046
SWKGC34P,Lajuana Vencill,MG Special,dambase,Lost,10/15/2017,10/21/2017,42
IRCBYH9Z,Anna Snelling,GTX Plus Basic,dambase,Lost,5/7/2017,8/30/2017,793
WGSS08LF,Niesha Huffines,GTXPro,dambase,Lost,5/24/2017,8/26/2017,3070
CYIMFEWC,Cecily Lampkin,MG Advanced,dambase,Lost,8/18/2017,8/24/2017,2731
KLZ95C62,Anna Snelling,MG Special,dambase,Lost,5/10/2017,8/21/2017,44
Q7ST5E1W,Gladys Colclough,MG Advanced,dambase,Lost,6/7/2017,8/20/2017,2733
Q8Q4R3SW,Moses Frase,GTX Plus Pro,dambase,Lost,7/28/2017,8/10/2017,2867
I99AI8C5,Lajuana Vencill,MG Special,dambase,Lost,5/17/2017,8/8/2017,47
VBVO5X8W,Darcel Schlecht,GTXPro,dambase,Lost,7/25/2017,8/8/2017,4475
XEP9GSSY,Jonathan Berthelot,GTX Basic,dambase,Lost,4/5/2017,8/7/2017,497
1Q3JQFAU,Darcel Schlecht,MG Special,dambase,Lost,7/18/2017,7/26/2017,46
8HWWW76K,Lajuana Vencill,GTX Basic,dambase,Lost,7/5/2017,7/7/2017,504
MIU04JC2,Versie Hillebrand,MG Special,dambase,Lost,3/20/2017,6/21/2017,32
06T2UPDG,Cecily Lampkin,MG Special,dambase,Lost,2/24/2017,6/5/2017,44
I7AH5FW0,Moses Frase,GTX Basic,dambase,Lost,3/16/2017,5/23/2017,392
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,3/5/2017,5/21/2017,338
7T109BBY,Lajuana Vencill,GTX Basic,dambase,Lost,5/6/2017,5/20/2017,449
G43QQLLF,Jonathan Berthelot,MG Advanced,dambase,Lost,5/12/2017,5/20/2017,2636
107BPCAS,Niesha Huffines,GTX Basic,dambase,Lost,2/4/2017,5/16/2017,532
4U431MNA,Lajuana Vencill,MG Special,dambase,Lost,1/23/2017,5/11/2017,36
6YIW81M9,Jonathan Berthelot,MG Advanced,dambase,Lost,4/21/2017,4/22/2017,1933
JHIX3ODA,Moses Frase,MG Advanced,dambase,Lost,4/11/2017,4/21/2017,3079
CEOTU8PX,Darcel Schlecht,GTXPro,dambase,Lost,4/4/2017,4/15/2017,2675
8LTQ9ESQ,Anna Snelling,MG Advanced,dambase,Lost,4/8/2017,4/15/2017,2014
2DOJKFNW,Niesha Huffines,MG Advanced,dambase,Lost,4/11/2017,4/12/2017,2897
0VYX8TN3,Cecily Lampkin,MG Special,dambase,Lost,3/30/2017,4/9/2017,36
3X13866U,Anna Snelling,GTX Plus Basic,dambase,Lost,12/1/2016,3/6/2017,808
0XK80WX8,Versie Hillebrand,MG Special,dambase,Won,6/30/2017,7/11/2017,47
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,3/27/2017,6/28/2017,49
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,3/4/2017,5/18/2017,51
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,12/7/2016,3/12/2017,51
Y9HHGGOQ,Versie Hillebrand,MG Special,dambase,Won,9/25/2017,10/4/2017,53
RRQIGS7E,Anna Snelling,MG Special,dambase,Won,8/8/2017,8/18/2017,53
H1O491SG,Lajuana Vencill,MG Special,dambase,Won,4/27/2017,8/5/2017,54
4DW2FDX4,Versie Hillebrand,MG Special,dambase,Won,1/31/2017,5/20/2017,54
SQE6KE7V,Anna Snelling,MG Special,dambase,Won,10/17/2017,10/23/2017,55
EQIV6PMF,Cecily Lampkin,MG Special,dambase,Won,11/21/2017,12/8/2017,58
2X9KWWCP,Versie Hillebrand,MG Special,dambase,Won,10/6/2017,10/11/2017,59
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,9/21/2017,12/12/2017,61
2Y2R082L,Darcel Schlecht,MG Special,dambase,Won,3/14/2017,5/6/2017,62
1UPVYK3H,Marty Freudenburg,MG Special,dambase,Won,10/17/2017,10/26/2017,64
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,10/28/2017,10/29/2017,66
2STUSOFE,Versie Hillebrand,MG Special,dambase,Won,11/11/2016,3/3/2017,67
L6AOARQ9,Lajuana Vencill,GTX Basic,dambase,Won,9/24/2017,12/21/2017,452
4D95LU0H,Darcel Schlecht,GTX Basic,dambase,Won,3/20/2017,6/24/2017,491
Q4KZSJ6Q,Moses Frase,GTX Basic,dambase,Won,10/6/2017,10/7/2017,510
X2I316HD,Moses Frase,GTX Basic,dambase,Won,10/10/2017,12/29/2017,523
DT8SWPLT,Lajuana Vencill,GTX Basic,dambase,Won,9/14/2017,12/12/2017,545
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,11/7/2017,12/22/2017,557
KR4K652E,Anna Snelling,GTX Basic,dambase,Won,2/27/2017,6/4/2017,574
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,12/16/2016,3/13/2017,589
ZSHK2ZXD,Darcel Schlecht,GTX Basic,dambase,Won,5/30/2017,6/21/2017,602
0PGJNCD7,Anna Snelling,GTX Basic,dambase,Won,4/16/2017,6/23/2017,626
7QIU2BCK,Gladys Colclough,GTX Plus Basic,dambase,Won,4/27/2017,8/1/2017,821
Y25T06D2,Anna Snelling,GTX Plus Basic,dambase,Won,9/12/2017,12/26/2017,866
37JFKD4I,Niesha Huffines,GTX Plus Basic,dambase,Won,11/20/2016,3/9/2017,1033
V1ROZMCX,Anna Snelling,GTX Plus Basic,dambase,Won,5/13/2017,6/28/2017,1041
4KP2GEFF,Niesha Huffines,GTX Plus Basic,dambase,Won,7/25/2017,11/3/2017,1077
FIYSM4E1,Marty Freudenburg,GTX Plus Basic,dambase,Won,4/17/2017,4/23/2017,1160
VY0QPLGN,Lajuana Vencill,GTX Plus Basic,dambase,Won,8/28/2017,11/12/2017,1215
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,7/15/2017,9/3/2017,3255
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,3/31/2017,4/8/2017,3626
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,3/6/2017,6/9/2017,3714
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,6/15/2017,6/25/2017,3785
IVW8MQGN,Cecily Lampkin,MG Advanced,dambase,Won,4/12/2017,4/20/2017,3785
EBMBP7JQ,Anna Snelling,MG Advanced,dambase,Won,11/26/2017,12/7/2017,3844
94GCWI08,Darcel Schlecht,GTXPro,dambase,Won,2/14/2017,6/12/2017,4650
2GQH9FKJ,Darcel Schlecht,GTXPro,dambase,Won,7/27/2017,8/9/2017,4790
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,9/19/2017,12/7/2017,4990
WNMF0OHM,Anna Snelling,GTX Plus Pro,dambase,Won,3/23/2017,4/1/2017,5060
D6PFP040,Darcel Schlecht,GTXPro,dambase,Won,7/22/2017,9/5/2017,5113
QYTGB5LA,Versie Hillebrand,GTX Plus Pro,dambase,Won,5/2/2017,8/19/2017,5145
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,1/8/2017,3/18/2017,5210
HI2E8TBI,Versie Hillebrand,GTX Plus Pro,dambase,Won,5/8/2017,5/16/2017,5338
VF7DWQIH,Darcel Schlecht,GTX Plus Pro,dambase,Won,6/5/2017,8/25/2017,5421
P8P9MKJL,Gladys Colclough,GTX Plus Pro,dambase,Won,7/26/2017,9/23/2017,5548
EM1W738H,Darcel Schlecht,GTX Plus Pro,dambase,Won,10/6/2017,11/22/2017,5595
MDLJKQ5B,Darcel Schlecht,GTXPro,dambase,Won,11/15/2017,11/30/2017,5600
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,dambase,Won,3/27/2017,6/26/2017,5991
CPL37MZC,Darcel Schlecht,GTX Plus Pro,dambase,Won,6/2/2017,8/2/2017,6026
78OETKRD,Marty Freudenburg,GTX Plus Pro,dambase,Won,8/24/2017,11/3/2017,6322
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,1/2/2017,3/22/2017,1053
U8IUBGTW,Niesha Huffines,GTX Basic,Domzoom,Lost,11/28/2017,12/5/2017,409
ID7F5VGK,Niesha Huffines,GTX Plus Pro,Domzoom,Lost,8/9/2017,11/25/2017,3935
Z7JCS0ZW,Gladys Colclough,GTX Plus Pro,Domzoom,Lost,11/21/2017,11/24/2017,3342
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,10/21/2017,11/1/2017,48
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,10/24/2017,10/25/2017,865
0IAJNXTD,Darcel Schlecht,MG Special,Domzoom,Lost,10/8/2017,10/10/2017,45
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,9/24/2017,10/4/2017,774
DX8R6PA4,Marty Freudenburg,GTX Plus Basic,Domzoom,Lost,9/26/2017,10/3/2017,946
OBGCQ1BK,Niesha Huffines,GTX Basic,Domzoom,Lost,6/1/2017,9/21/2017,370
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,6/22/2017,8/26/2017,30
32A5TJ6D,Anna Snelling,MG Special,Domzoom,Lost,5/25/2017,8/13/2017,42
EM3NYEYC,Cecily Lampkin,GTX Plus Pro,Domzoom,Lost,7/26/2017,7/31/2017,4870
P3XN6SXX,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,7/22/2017,7/24/2017,1088
D2C191IK,Lajuana Vencill,MG Advanced,Domzoom,Lost,6/15/2017,6/29/2017,2438
VLADQZ43,Darcel Schlecht,GTXPro,Domzoom,Lost,1/30/2017,5/31/2017,4787
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,3/5/2017,5/30/2017,283
W5ADQ9SH,Darcel Schlecht,GTXPro,Domzoom,Lost,1/26/2017,5/26/2017,3465
GDZV8N5W,Gladys Colclough,GTXPro,Domzoom,Lost,2/25/2017,5/26/2017,2678
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,3/6/2017,5/21/2017,2710
G58AHYTW,Darcel Schlecht,MG Special,Domzoom,Lost,4/8/2017,4/14/2017,55
0SMQAD34,Darcel Schlecht,MG Advanced,Domzoom,Lost,4/6/2017,4/8/2017,2711
9BGKQZ3H,Anna Snelling,MG Special,Domzoom,Lost,3/25/2017,4/3/2017,43
K53BC1T9,Anna Snelling,MG Special,Domzoom,Lost,11/26/2016,3/27/2017,35
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,1/6/2017,3/24/2017,444
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,12/24/2016,3/10/2017,352
JQBJMETQ,Darcel Schlecht,MG Special,Domzoom,Won,11/25/2016,3/27/2017,49
KEE51TPD,Anna Snelling,MG Special,Domzoom,Won,8/21/2017,11/3/2017,54
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,6/25/2017,7/3/2017,54
PDMWTS8O,Anna Snelling,MG Special,Domzoom,Won,5/4/2017,6/4/2017,54
LTZCN1RA,Versie Hillebrand,MG Special,Domzoom,Won,2/17/2017,5/19/2017,54
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,10/22/2017,11/28/2017,55
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,1/20/2017,3/6/2017,56
74YNCNQM,Gladys Colclough,MG Special,Domzoom,Won,9/2/2017,12/4/2017,58
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,3/5/2017,5/5/2017,59
KVF0HK8S,Anna Snelling,MG Special,Domzoom,Won,4/4/2017,4/12/2017,59
0TR3RU8A,Niesha Huffines,MG Special,Domzoom,Won,6/12/2017,9/10/2017,61
GK0A4IQW,Versie Hillebrand,MG Special,Domzoom,Won,2/26/2017,6/18/2017,61
6CEEGQ8I,Anna Snelling,MG Special,Domzoom,Won,2/14/2017,5/30/2017,63
VD6BP6T2,Jonathan Berthelot,MG Special,Domzoom,Won,4/16/2017,4/23/2017,68
XGMMHWZC,Moses Frase,GTX Basic,Domzoom,Won,7/4/2017,9/25/2017,475
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,6/27/2017,8/1/2017,513
5MRPZ44K,Anna Snelling,GTX Basic,Domzoom,Won,7/5/2017,8/28/2017,522
3J1W4LM0,Niesha Huffines,GTX Basic,Domzoom,Won,6/10/2017,6/21/2017,527
ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,7/23/2017,11/20/2017,556
2LOQKW1C,Niesha Huffines,GTX Basic,Domzoom,Won,9/9/2017,9/24/2017,568
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,12/29/2016,3/19/2017,571
VIV0OXU6,Anna Snelling,GTX Basic,Domzoom,Won,4/4/2017,4/11/2017,582
BGQ2F0HA,Jonathan Berthelot,GTX Basic,Domzoom,Won,4/30/2017,5/13/2017,586
JOQQZ5RH,Marty Freudenburg,GTX Basic,Domzoom,Won,2/16/2017,3/1/2017,608
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,10/27/2017,12/14/2017,656
6178B4JM,Anna Snelling,GTX Plus Basic,Domzoom,Won,7/10/2017,7/17/2017,962
8IOAX81S,Marty Freudenburg,GTX Plus Basic,Domzoom,Won,7/27/2017,8/7/2017,965
TKI8MEZZ,Moses Frase,GTX Plus Basic,Domzoom,Won,9/4/2017,12/31/2017,975
FUL5V96O,Gladys Colclough,GTX Plus Basic,Domzoom,Won,4/16/2017,4/22/2017,1055
63S5SNBC,Anna Snelling,GTX Plus Basic,Domzoom,Won,10/26/2017,10/27/2017,1103
R9ZAKBFE,Gladys Colclough,GTX Plus Basic,Domzoom,Won,2/24/2017,3/10/2017,1155
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,12/21/2016,3/21/2017,1212
2ZU519Y6,Darcel Schlecht,GTX Plus Basic,Domzoom,Won,4/13/2017,4/19/2017,1327
9GOWJ93R,Darcel Schlecht,MG Advanced,Domzoom,Won,7/10/2017,9/3/2017,2572
VBM56CIF,Marty Freudenburg,MG Advanced,Domzoom,Won,2/27/2017,6/28/2017,2863
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,6/22/2017,8/16/2017,3207
PLQ50D2O,Anna Snelling,MG Advanced,Domzoom,Won,12/17/2017,12/26/2017,3240
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,4/2/2017,4/10/2017,3343
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,1/20/2017,3/28/2017,3459
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,1/29/2017,3/21/2017,3496
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,10/22/2017,10/24/2017,3616
8PU9FIQS,Marty Freudenburg,MG Advanced,Domzoom,Won,7/1/2017,7/11/2017,3657
H2PEIFZH,Lajuana Vencill,MG Advanced,Domzoom,Won,5/5/2017,5/8/2017,3952
0GXXCA37,Darcel Schlecht,GTXPro,Domzoom,Won,4/17/2017,5/1/2017,4226
V2JOV5MF,Darcel Schlecht,GTXPro,Domzoom,Won,7/26/2017,7/27/2017,4677
9KYX5G9K,Niesha Huffines,GTX Plus Pro,Domzoom,Won,6/27/2017,7/1/2017,4766
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,4/24/2017,4/29/2017,5029
60JGDDRO,Darcel Schlecht,GTXPro,Domzoom,Won,12/14/2017,12/19/2017,5052
0IF5FH68,Jonathan Berthelot,GTX Plus Pro,Domzoom,Won,4/20/2017,8/3/2017,5203
8PHJ7N4E,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,3/24/2017,5/15/2017,5214
HU6IS6Q2,Marty Freudenburg,GTX Plus Pro,Domzoom,Won,5/18/2017,6/11/2017,5241
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,9/19/2017,9/29/2017,5450
